id,title,status,release_date,duration,nb_seasons,nb_episodes,genres,directors,actors,nationality,press_rating,nb_press_rating,spect_rating,nb_spect_rating,summary,poster_link
21196,Sept nains et moi,Terminée,2016-2019,25,2,52,"Comédie, Animation, Famille","Cédric Pilot, Romain Van Liemt","Leila Jolene, Geraldine O'Rawe, David Lowe",France,,,3.0,4,Une petite fille ordinaire découvre qu'elle est la descendante de Blanche-Neige lorsque sept nains se présentent sur le pas de sa porte pour devenir ses anges gardiens.,https://fr.web.img6.acsta.net/c_310_420/pictures/19/10/15/15/21/5985980.jpg
31355,Sœurs ennemies,Terminée,2016-2019,26,2,27,Drame,,"Isabelle Béké, Marie-Christine Beugré, Jean-Jules Porquet",Côte-d'Ivoire,,,,,"Le famille Kalou est un modèle d'entente et de solidarité. L'harmonie règne entre les soeurs Kyana et Keyla, très attachées aux valeurs familiales, jusqu'au jour où elles s'éprennent du bel Éric... La guerre est déclarée entre les deux soeurs désormais ""ennemies"".",https://fr.web.img5.acsta.net/c_310_420/pictures/22/02/21/13/10/5579155.jpg
7504,Seven Brides for Seven Brothers,Terminée,1982-1983,,,,"Comédie, Drame, Romance",,"Richard Dean Anderson, River Phoenix",U.S.A.,,,3.0,2,,https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/72/49/39/19166852.jpg
17358,Shades of Blue : une flic entre deux feux,Annulée,2016 - 2018,42,3,36,"Drame, Policier",Adi Hasak,"Jennifer Lopez, Ray Liotta, Drea de Matteo",U.S.A.,2.8,6,3.6,154,"Détective et mère célibataire, Harlee Santos, qui travaille au sein d’un groupe de policiers véreux, est prête à tout pour offrir une belle vie à sa fille, même à accepter des pots de vin. Mais quand elle est arrêtée par le FBI et forcée de fournir des renseignements sur ses ""frères"", la détective va devoir trouver la frontière entre amour, loyauté, honneur et trahison.",https://fr.web.img6.acsta.net/c_310_420/pictures/18/05/03/09/23/2166150.jpg
24855,Shadow Khumalo,En cours,Depuis 2019,45,1,8,"Drame, Policier","Phillip Wolmarans, Nick Keulemans, Fred Wolmarans","Pallance Dladla, Amanda Du-Pont, Khathu Ramabulana",Afrique du Sud,,,3.4,11,"Hanté par une perte tragique, un ancien flic incapable de ressentir la douleur traque en solo les délinquants qui échappent à la police de Johannesburg.",https://fr.web.img6.acsta.net/c_310_420/pictures/19/03/08/09/40/5231238.jpg
18664,Shakedown,Annulée,Depuis 2015,,,,Policier,"David Fincher, James Ellroy",,U.S.A.,,,3.1,3,Un polar dans le Los Angeles des années 50.,https://fr.web.img6.acsta.net/c_310_420/pictures/14/12/22/16/12/444094.jpg
7762,Shana aux yeux flamboyants,Terminée,2005-2006,30,,,Animation,,,Japon,,,3.4,10,,https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/76/37/16/19284659.jpg
8814,Shane,Terminée,1966,60,,,"Drame, Western",,,U.S.A.,,,,,,https://fr.web.img6.acsta.net/c_310_420/commons/v9/common/empty/empty_portrait.png
5933,Shanna Show,Terminée,2003-2005,,,,Animation,,,U.S.A.,,,,,,https://fr.web.img6.acsta.net/c_310_420/commons/v9/common/empty/empty_portrait.png
18934,Shaolin Wuzang,Terminée,2006,26,1,26,Animation,"Eric Paul Marais, Tian Xao Zhang","Fabrice Josso, Sébastien Desjours, Fily Keita","France, Chine",,,3.0,6,"Dans une province chinoise, le démon Heihu s'est libéré de la prison où il était enfermé depuis mille ans. Hua, Tang et Cheng, trois jeunes héros adeptes de l'art ancestral du Kung-Fu, doivent le capturer. Leur amitié et leur courage les aideront à surmonter les obstacles, mais cela ne sera pas sans danger.",https://fr.web.img3.acsta.net/c_310_420/pictures/15/02/20/15/18/552381.jpg
832,Shark,Terminée,2006-2008,45,2,38,"Drame, Judiciaire",Ian Biederman,"James Woods, Jeri Ryan, Danielle Panabaker",U.S.A.,,,2.3,1109,"Affecté par le dénouement d'une affaire, un célèbre avocat rejoint l'unité criminelle du bureau du procureur. Ses méthodes peu conventionnelles vont marquer les jeunes procureurs qu'il doit former...",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/61/30/23/18629514.jpg
4696,Shaun le mouton,En cours,Depuis 2007,7,,,"Comédie, Animation",Nick Park,,Grande-Bretagne,,,3.7,118,,https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/68/73/35/18857866.jpg
26326,She,En cours,Depuis 2020,60,1,7,"Drame, Thriller",Imtiaz Ali,"Aaditi Pohankar, Vijay Varma, Vishwas Kini",Inde,,,3.2,12,"Une mission secrète pour mettre au jour un réseau de drogue révèle le potentiel de séduction d'une timide policière de Mumbai, lui offrant ainsi les clés de sa liberté.",https://fr.web.img4.acsta.net/c_310_420/pictures/20/03/09/16/09/0521918.jpg
30327,Shenmue,En cours,Depuis 2022,24,1,13,"Drame, Action, Animation",,,Japon,,,3.3,7,"Après avoir été témoin du meurtre de son père dans le dojo familial, Ryo Hazuki consacre sa vie à trouver le responsable ; une mission qui l'entraîne des rues de Yokosuka, au Japon, à la métropole tentaculaire de Hong Kong, et bien plus loin encore. Tandis qu'il poursuit sa quête de vengeance en cherchant à devenir un maître ultime des arts martiaux, il apprendra que sont en jeu des forces mystiques bien plus importantes...",https://fr.web.img6.acsta.net/c_310_420/pictures/22/01/24/11/20/3892432.jpg
28634,Shimoseka,Terminée,2015,24,1,,Animation,Youhei Suzuki,,Japon,,,3.1,5,"Voilà 16 ans que la « Loi pour le maintien de l'ordre public et de la morale dans l’éducation de la jeunesse » a banni l’utilisation de tout langage grossier dans le pays. Juste après avoir intégré une prestigieuse académie, Tanukichi Okuma est invité à rejoindre une organisation antigouvernementale présidée par sa camarade Ayame Kajō. Cette dernière parvient à piéger le jeune homme et l’oblige à participer à des actions de terrorisme obscène qui ont toutes pour cible la talentueuse présidente des élèves, Anna Ninomiya, de qui Tanukichi est tombé amoureux...",https://fr.web.img2.acsta.net/c_310_420/pictures/21/03/04/15/36/5092634.jpg
11284,Shokuzai,Terminée,Depuis2012,,1,,Drame,Kiyoshi Kurosawa,"Kyôko Koizumi, Yû Aoi, Eiko Koike",Japon,,,3.7,35,"Lorsque Emiri arrive dans sa nouvelle école à Ueda, elle se lie rapidement d'amitié avec quatre autres petites filles, Sae, Maki, Yuka et Akiko. Un jour, Sae remarque que sa poupée a disparu et après en avoir parlé à ses amies, elle réalise que de nombreuses autres poupées ont été volées dans leur petite ville. Lors d'un après-midi, les filles s'amusent sur le terrain de l'école lorsqu'un homme les interrompt et leur demande de l'aide à l'intérieur du gymnase. Emiri l'accompagne mais ne revient pas. Violée puis tuée par l'inconnu, Emiri est étendue par terre dans la grande salle silencieuse. Parce que ses amies n'ont jamais pu se rappeler du visage de l'homme, justice ne sera pas rendue. Quelque temps plus tard, la mère d'Emiri les convoque chez elle et leur déclare que tant qu'elles ne se souviendront pas du visage de l'homme qu'elles ont pourtant vu, elle ne leur pardonnera pas et elles devront payer pour leur faute. 15 ans plus tard, Sae, Maki, Yuka et Akiko mènent des existences difficiles, toujours traumatisées par leur passé...",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/92/27/06/20189617.jpg
24723,Shuga,En cours,Depuis 2009,24,7,42,Drame,,"Thuso Mbedu, Ayanda Makayi",Kenya,,,3.0,1,"Explorez le quotidien d'un groupe de jeunes en Nairobi, au Kenya, alors qu'ils doivent faire face à la sexualité et au SIDA.",https://fr.web.img4.acsta.net/c_310_420/pictures/19/01/31/18/11/1954203.jpg
19892,Shut Eye,Annulée,2016 - 2017,42,2,20,Drame,Les Bohem,"Jeffrey Donovan, KaDee Strickland, Angus Sampson",U.S.A.,,,3.6,43,"Charlie Haverford est un magicien raté qui arnaque les gens en se faisant passer pour un médium, sous le regard opressant de la mafia qui le contrôle. Après avoir été victime d'un choc crânien, il commence à voir les choses autrement et se demande même s'il n'est pas désormais capable d'offrir de véritables visions et prédictions.",https://fr.web.img5.acsta.net/c_310_420/pictures/16/11/16/14/31/558686.jpg
26278,Side Hustle : Un job à tout prix,En cours,Depuis 2020,60,2,26,"Aventure, Comédie, Action",David Malkoff,"Annie LeBlanc, Jayden Bartels, Isaiah Crews",U.S.A.,,,3.1,2,"Lex, Presley et leur ami excentrique Munchy se retrouvent dans une situation délicate à la suite d'un qui a détruit le véhicule de police appartenant au père de Munchy. Ils doivent trouver rapidement comment gagner de l'argent afin de réparer les dégâts.",https://fr.web.img6.acsta.net/c_310_420/pictures/21/04/12/15/52/0937122.jpg
9955,Silk,En cours,Depuis 2011,60,3,18,Drame,Peter Moffat,"Maxine Peake, Rupert Penry-Jones, Neil Stuke",Grande-Bretagne,,,3.4,10,"Les dilemmes et le quotidien mouvementé de ""barristers"" exerçant dans un cabinet de Londres. Parmi ces avocats plaidants britanniques, certains tentent d'être nommés Conseils de la Reine...",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/91/44/21/20145700.jpg
21414,Simon,Terminée,2016-2017,5,1,,Animation,,,France,,,3.1,1,"Entouré de son petit frère Gaspard, de ses copains, de ses parents et grands-parents, Simon découvre la vie avec une charmante irrévérence. Ses expressions favorites et maintenant célèbres en sont la preuve : « Caca boudin ! », « Jamais de la vie ! », « Ça va pas, non ! », etc. Car il est confronté à des contrariétés et des craintes : la peur du noir, de l’école ou du dentiste, la compétition entre frères, l’apprentissage du partage avec les copains...",https://fr.web.img6.acsta.net/c_310_420/commons/v9/common/empty/empty_portrait.png
10355,Single Ladies,En cours,Depuis 2011,42,4,38,Drame,Stacy A. Littlejohn,"LisaRaye, Charity Shea, Denise Vasi",U.S.A.,,,3.2,18,"Les aventures de Val, Keisha et April, trois meilleures amies, qui ont une philosophie bien différente du sexe et des relations amoureuses.",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/85/28/18/19780790.jpg
21444,Sirènes,En cours,Depuis 2014,52,2,20,"Drame, Policier","Adam Sanderson, Shachar Magen","Magi Azarzar	, Sasson Gabai, Alon Aboutboul",Israël,,,3.0,49,"La vie de Shelli, officier de police, change radicalement le jour où est découvert le corps d'une jeune femme trentenaire qui lui ressemble étrangement. Lors de l'enquête de Shelli, son passé va ressurgir. Maia, sa soeur jumelle est morte noyée 17 ans auparavant.",https://fr.web.img6.acsta.net/c_310_420/pictures/16/12/21/13/23/425158.jpg
25344,Sirius the Jaeger,En cours,Depuis 2018,,1,12,"Drame, Epouvante-horreur, Fantastique, Thriller, Action",Masahiro Andô,"Takahiro Sakurai, Kenyu Horiuchi, Kenjiro Tsuda",Japon,,,3.4,39,"La capitale impériale japonaise, 1930. Un groupe d'étranges personnes atterrissent à la gare de Tokyo. Ils se font appelés les ""Jaegers"" et sont des chasseurs de vampires. Parmi eux, il y a Yuliy, un loup-garou doté d'une sérénité flagrante et d'une aura inhabituelle, dont le village natal a été détruit par des vampires. Ces derniers s'engagent dans une bataille mortelle pour la mystérieuse ""Arche de Sirius"", ils ne savent cependant pas ce qui se cache à cet endroit.",https://fr.web.img6.acsta.net/c_310_420/pictures/19/07/10/15/26/5429060.jpg
28991,Sissi : Naissance d'une impératrice,Terminée,2009,105,1,2,"Historique, Romance",,"Cristiana Capotondi, David Rott, Martina Gedeck","Allemagne, Italie, Autriche",,,3.2,12,"L'empereur autrichien François-Joseph est promis à Hélène, une duchesse de Bavière. Mais lorsqu'il rencontre sa jeune sœur Elisabeth surnommée ""Sissi"", il en tombe immédiatement amoureux. Contre toute attente, l'empereur décide donc d'épouser Sissi malgré les réticences de sa mère l'archiduchesse Sophie. Pour la mère du jeune homme, Sissi est peu conventionnelle et incapable de respecter les règles que lui impose son nouveau rang. Si Sissi va faire souffler un vent de liberté sur la cour autrichienne, elle ignore que son destin va basculer à tout jamais....",https://fr.web.img2.acsta.net/c_310_420/pictures/21/04/15/17/16/0273143.jpg
25435,Sistas,En cours,Depuis 2019,60,5,113,"Comédie, Drame",Tyler Perry,"Khaneshia 'KJ' Smith, Mignon Von, Ebony Obsidian",U.S.A.,,,3.0,12,"Le quotidien de quatre amies afro-américaines célibataires. Entre leurs vies professionnelles respectives et les rendez-vous galants, elles tentent de résoudre la question : pourquoi ne parviennent-elles pas à se caser ?",https://fr.web.img5.acsta.net/c_310_420/pictures/19/10/16/16/54/1234106.jpg
28077,SK8 the Infinity,Terminée,Depuis2021,24,1,12,"Comédie, Animation, Sport event",,"Tasuku Hatanaka, Chiaki Kobayashi, Nagatsuka Takuma",Japon,,,3.9,41,"Reki est un lycéen fan de skate qui se retrouve pris dans ""S"", une course de skateboard sans règles dans une mine souterraine abandonnée. Ranga, qui vient de revenir au Japon après un voyage au Canada, se retrouve lui aussi embarquer dans cette course alors qu'il n'a jamais fait de skate auparavant.",https://fr.web.img4.acsta.net/c_310_420/pictures/21/01/04/13/07/2330737.jpg
3353,Skippy le kangourou,Terminée,1966-1968,25,3,91,"Aventure, Famille","Dennis Hill (II), Lee Robinson","Ed Devereaux, Garry Pankhurst, Ken James",Australie,,,3.3,49,"Skippy est un kangourou du Park National de Waratah en Australie. Il vit auprès de la famille Hammond, et partage les aventures de Sonny et de son père, le garde forestier.",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/64/45/68/18780773.jpg
8306,Sky King,Terminée,1951-1959,30,,,Western,,"Kirby Grant, Gloria Winters",U.S.A.,,,3.0,1,,https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/74/30/99/19252959.jpg
627,Skyland,Terminée,2005-2006,26,2,26,"Science fiction, Animation",Emmanuel Gorinstein,"Donald Reignoux, Alexandra Pic, Laurence Dourlens",France,,,2.2,977,"La terre a subi un cataclysme qui a provoqué sa dislocation en une constellation de fragments. Dans cet univers où l'eau est devenue rare, un garçon, Mahad, et sa jeune soeur, Léna, partent à la recherche de leur mère, enlevée par un des plus puissants dictateurs de la Sphère. Résolus à la retrouver, Mahad, vraie tête brûlée, et Léna, dotée de pouvoirs surnaturels, explorent cet univers éclaté.",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/36/19/99/18460892.jpg
20653,Skylanders Academy,Terminée,2016-2018,30,3,38,"Aventure, Action, Animation",Eric Rogers,"Justin Long, Ashley Tisdale, Jonathan Banks","France, U.S.A.",,,3.4,18,"Les aventures héroïques de L’équipe de Skylanders, un groupe de héros incroyables aux capacités et à la personnalité uniques, voyageant à travers le vaste monde des Skylands. Leur mission : protéger les Skylands, et apprendre aux jeunes élèves de la Skylanders Academy comment  se comporter à la manière d’un Skylander.",https://fr.web.img5.acsta.net/c_310_420/pictures/16/10/03/17/24/143990.jpg
3257,Sleepwalkers : Chasseurs de Rêves,Terminée,1997-1998,42,1,9,Fantastique,"Stephen Kronish, David S. Goyer","Bruce Greenwood, Abraham Benrubi, Naomi Watts",U.S.A.,,,3.0,4,"Le Dr Nathan Bradford, un spécialiste du sommeil, a mis au point une technologie permettant d'entrer dans les rêves de ses patients. Il décide de l'utiliser en psychiatrie, pour déterminer quels sont les problèmes exacts des malades. D'autres ""chasseurs de rêves"" l'accompagnent : Kate Russell, dont les connaissances en mythologie et religions apportent fréquemment des réponses aux questions insolubles, Vincent Konefke, un technicien passé maître dans la manipulation de cette technologie, et Ben Costigan, qui rejoint l'équipe après la mort de l'un des membres.",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/64/32/63/18770108.jpg
25096,Sliced,En cours,Depuis 2019,30,2,9,Comédie,"Phil Bowker, Samson Kayo","Samson Kayo, Theo Barklem-Biggs, David Mumeni",Grande-Bretagne,,,,,"Deux livreurs de pizza cherchent à se faire de l'argent pour pouvoir quitter le domicile familial et rencontrer des femmes. Dans les faits, les choses ne sont pas aussi simples...",https://fr.web.img6.acsta.net/c_310_420/pictures/19/04/29/11/45/0104311.jpg
31068,Slow Loop,En cours,Depuis 2022,24,1,12,"Comédie, Animation",,"Kusumi Rin, Hioka Natsumi, Kaori Nazuka",Japon,,,3.2,3,"Hiyori est une fille adorant la pêche, une passion transmise pas son défunt père. Un jour, lors d'une journée ordinaire à la plage, elle fait la rencontre de Koharu, sa demi-sœur née du remariage de sa mère.",https://fr.web.img6.acsta.net/c_310_420/pictures/22/01/05/08/56/4374525.jpg
30979,Smiling Friends,En cours,Depuis 2022,11,2,16,"Comédie, Animation","Zach Hadel, Michael Cusack","Michael Cusack, Zach Hadel",U.S.A.,,,2.9,4,"Au sein d'une petite entreprise, les employés sont chargés d'apporter de la joie dans un monde à la fois étrange et bariolé. Charlies, l'employé cynique et Pim, l'employé modèle, ont pour mission de redonner le sourire aux gens. Il y a également Alan, un maniaque de l'organisation, Glep, l'employé plein de mystères et le Boss, un milliardaire imprévisible qui n'est autre que le fondateur de l'entreprise.",https://fr.web.img2.acsta.net/c_310_420/pictures/22/01/13/15/38/4066426.jpg
4543,"SMS, des rêves plein la tête",Terminée,2006-2007,22,2,109,Comédie,,Martiño Rivas,Espagne,,,3.3,15,"Cette série de la chaîne espagnole La Sexta, raconte l'histoire d'un groupe d'adolescents, issus de la bourgeoisie, dont leur vie va changer brusquement après l'arrivée d'un jeune dans leur quartier. Le contraste entre les deux mondes, avec les relations sentimentales du groupe d'adolescents, sont la trame d'une série juvénile qui ajoute un nouvel élément au genre: une trame de thriller, liée à un mystérieux assassinat dans lequel les trois protagonistes se voient mêlés. Au fil des épisodes, le public contemplera la naissance d'un groupe de musique, l'investigation du crime, une romance impossible et, en définitive, la transformation de la vie d'une bande d'adolescents qui, avec 16 ans, commencent à se pencher sur la vie.",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/68/58/12/18855287.jpg
25984,Snow Angels,En cours,Depuis 2021,55,1,6,"Drame, Policier, Thriller",Mette Heeno,"Josefin Asplund, Eva Melander, Maria Rossing","Danemark, Suède",,,,,"Veille de Noël, dans la banlieue de Stockholm, Lukas, un bébé de 5 semaines disparaît. L'officier de police trouve qu'un élément cloche dans leurs témoignages. Obsédée par l'affaire, elle découvre qu'une infirmière et la mère de Jenni, Kajsa, ont des doutes concernant la culpabilité de la mère de l'enfant...",https://fr.web.img6.acsta.net/c_310_420/pictures/21/06/28/12/10/5667272.jpg
3263,Sois prof et tais-toi,Terminée,1986-1991,22,5,114,Comédie,"Rich Eustis, Michael Elias","William Schilling, Jeanetta Arnette, Dan Frischman",U.S.A.,,,2.4,25,"Au lycée Monroe de Manhattan, les élèves surdoués sont regroupés dans une classe spéciale dirigée par le fantasque professeur Moore. A son contact, ils vont en apprendre un peu plus sur la vie en dehors des bouquins...",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/64/34/77/18771346.jpg
8489,SOKO Stuttgart,En cours,Depuis 2009,45,,,Policier,,"Astrid M. Fünderich, Peter Ketnath, Karl Kranzkowski",Allemagne,,,,,,https://fr.web.img6.acsta.net/c_310_420/commons/v9/common/empty/empty_portrait.png
3524,"Soko, brigade des Stups - Section Homicide",En cours,Depuis 1978,52,43,407,Policier,,"Gerd Silberbauer, Wilfried Klaus, Bianca Hein",Allemagne,,,3.1,6,"Le commissaire divisionnaire Horst Schickl et son équipe de jeunes adjoints, Brand, Renner, et Lizzy Berger ont fort à faire à Munich. Dans la brigade, Schickl est un chef d'âge mur, qui analyse chaque affaire avec pondération, enclin à un certain paternalisme avec ses adjoints. La Soko section homicide, a pour mission de protéger Munich des petits délinquants comme des gros truands, de démanteler des trafics de drogues, d'assurer la sécurité de témoins innocents, d'intercepter les receleurs, et d'éviter le pire lors de kidnapping et de braquages.",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/65/54/48/18869118.jpg
7919,SoltyRei,Terminée,2005-2006,25,,,Animation,,Luci Christian,Japon,,,,,,https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/73/58/18/19208243.jpg
4577,Sonic Le Rebelle,Terminée,1998-2004,26,1,40,Animation,,,"France, U.S.A.",,,2.6,67,"Sur la planète Mobius, le règne de la reine Éléonore 1re se fait sans souci. Un jour, lui naissent trois enfants : Sonic, Sonia et Manic. Malheureusement, le maléfique Docteur Robotnik la renverse et s'empare du trône royal. Elle va alors voir l'oracle qui lui dit qu'un jour, elle et ses enfants mettrons fin au règne de Robotnik. Mais pour que ses enfants restent libres, elle doit s'en séparer. Elle confie alors ses enfants à trois familles, puis s'éclipse. Sonic est recueilli par une famille de clandestins, Sonia par une famille d'aristocrates, et Manic se fait enlever avant d'être à nouveau recueilli. Enfant, Sonic est témoin de l'arrestation de ses parents adoptifs. Il s'échappe et trouve refuge chez son oncle. Un jour, la fratrie royale est réunie. L'oracle lui révèle alors les pouvoirs des médaillons et lui remêt une carte indiquant la route à suivre avant de disparaitre. Sonic, Sonia et Manic partent alors à la recherche de leur mère.",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/69/20/54/18865431.jpg
4287,Sophie Parker,En cours,Depuis 2008,22,2,32,Comédie,Richard Blaimert,"Natalie Brown, Sebastian Spence, Sara Botsford",Canada,,,3.3,6,"Sophie a tout pour être heureuse ! Le jour où elle découvre que son petit ami la trompe, son monde bascule. La jeune femme s'apprête à vivre la pire année de sa vie...",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/69/38/62/19062564.jpg
29613,Sort Of,En cours,Depuis 2021,30,2,16,Comédie,"Bilal Baig, Fab Filippo","Bilal Baig, Gray Powell, Ellora Patnaik",Canada,,,2.8,10,"Sabi Mehboob, un millennial non binaire, essaie de trouver un équilibre entre son statut d’enfant d'immigrés pakistanais, celui de barman dans une boutique LGBTQ et son job de nounou.",https://fr.web.img6.acsta.net/c_310_420/pictures/21/11/11/08/18/0193081.jpg
29966,Sortez-moi de moi,En cours,Depuis 2020,50,1,,Drame,Alexis Durand-Brault,"Sophie Lorain, Pascale Bussières, Vincent Leclerc",Québec,,,,,"La Dr. Justine Mathieu fait le suivi des patients amenés par Clara St-Amand, Myriam Melançon et Gabriel Beauregard, intervenants de première ligne en urgence de soins. Parmi tous ses patients, Dr. Mathieu tombe malgré elle sous le charme de David Ducharme, un nouveau patient aux prises avec un épisode de bipolarité. Leur relation secrète deviendra de plus en plus dangereuse. De leur côté, Clara St-Amand et Gabriel Beauregard prennent soin de cas difficiles sur le terrain tout en étant confrontés à leurs propres problèmes familiaux.",https://fr.web.img6.acsta.net/c_310_420/commons/v9/common/empty/empty_portrait.png
17738,Sortilège,Terminée,2009,42,1,95,"Drame, Romance, Soap",María Zarattini,"Jacqueline Bracamontes, William Levy, David Zepeda",Mexique,,,3.2,4,"Lorsque le bel Alejandro hérite de la fortune de son père, son demi-frère Bruno, animé par la jalousie, met en place un plan machiavélique pour récupérer l'héritage. Il décide de se faire passer pour Alejandro et épouse Maria Jose, une jeune femme naïve, puis engage des hommes de main pour tuer son demi-frère. Alors qu’il compte sur les sentiments de Maria Jose pour récupérer l’héritage, Alejandro gravement blessé refait surface. Ce dernier ne se souvient pas avoir épousé Maria Jose et suspecte rapidement Bruno d’être à l’origine de cere mascarade..",https://fr.web.img4.acsta.net/c_310_420/pictures/14/07/09/11/53/031045.jpg
686,SOS 18,Terminée,2002-2009,52,6,39,"Aventure, Drame","Didier Cohen, Alain Krief","Mohamed Hicham, Patrick Raynal, France Zobda",France,,,1.8,752,Le quotidien mouvementé en province d'une équipe de pompiers volontaires menée par le capitaine Laurent Servin.,https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/36/31/44/18769937.jpg
5504,Soul Hunter,Terminée,1999,25,1,26,Animation,,,Japon,,,3.2,4,"Genshitenson, le grand maître du mont Konron, appelle son disciple Taikoubou et l'envoie chercher 365 démons qui doivent être emprisonnés dans le Houshin Dai (d'où ils ne pourront plus interférer avec le monde des humains). Le but à terme est de remplacer la dynastie Yin par la dynastie Shuu. Il y a également un but caché : créer un nouveau monde, le Shinkaï, mais visiblement, seul Genshitenson sait exactement de quoi il s'agit. Cette mystérieuse finalité aurait un rapport avec une séparation entre les vies des humains et des immortels... Taikoubou est un vieux prêtre et il va agir en se mettant au service du seigneur de l'Ouest, et provoquer une guerre qu'il gagnera avec ses aptitudes de stratégie et de ruse.Basé sur l'une des quatre légendes de la mythologie chinoise, Soul Hunter est à l'origine un manga qui a été par la suite adapté en une série TV. Classée au top 5 de l'Anime Grand prix 2000, ""Soul Hunter"" est certainement l'une des révélations de cette année là. Un dessin animé très original, plein de qualités et qui n'est pas sans rappeler un ""Dragon Ball"" ou un ""Saiyuki"" avec un travail de fond bien plus vaste, cette série est sans nul doute celle qu'il vous faut si vous cherchez de l'originalité et de l'aventure ! Une série à ne pas manquer !",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/69/44/77/18869467.jpg
4901,Sourire d'Enfer,Terminée,2001-2003,30,,,Animation,Lesley Wolff,,Canada,,,2.5,93,,https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/69/58/70/19068372.jpg
8025,Sourire en coin,Terminée,2005,90,1,2,Drame,"Nicci Gerrard, Sean French, Kate Brooke","Kate Ashfield, David Tennant, Claire Goose",Grande-Bretagne,,,3.4,9,"Miranda fait la connaissance du séduisant Brendan, un jeune homme apparemment sans histoire. Cette rencontre débouche sur un flirt éphémère. Mais la rupture s'avère compliquée: Brendan ne semble pas vouloir lâcher prise...",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/73/90/71/19220849.jpg
23069,Sous la peau,Terminée,2019,52,1,3,"Drame, Policier","Sylvie Audcoeur, Anna Fregonese","Anne Marivin, Nicolas Gob, Benjamin Bellecour",France,,,3.7,98,"Le commandant Marion Kovic a la solide réputation d’être une flic hors pair, exigeante avec son groupe de la police judiciaire lyonnaise comme avec elle-même. Heureuse mère de deux enfants et mariée à Stéphane, professeur de lycée, elle veille à séparer soigneusement son travail de sa vie privée.Mais ce fragile équilibre vacille le jour où une tumeur cancéreuse est détectée à son sein, l’obligeant à suivre des séances de radiothérapie en pleine traque d’un tueur en série de femmes.Marion doit alors mener de front une enquête difficile, l’arrivée dans son équipe de son ancien partenaire Vidal et affronter sa maladie qu’elle dissimule à tous au risque de perdre la confiance de ses proches.",https://fr.web.img6.acsta.net/c_310_420/pictures/19/02/20/10/25/2813632.jpg
461,South Beach,Terminée,2006-2007,42,1,8,Drame,"Matt Cirulnick, Greg Cirulnick","Marcus Coloma, Chris Johnson (CXCVI), Vanessa Williams",U.S.A.,,,2.1,153,"Vince et Matt, deux amis de longue date, abandonnent leur Brooklyn natal pour l'univers beaucoup plus glamour et ensoleillé de South Beach en Floride. Une nouvelle vie dans l'espoir d'un meilleur avenir ! Matt reste cependant préoccupé par son ancienne petite amie Arielle. Tandis que Vincent découvre les dessous de Miami...",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/35/84/52/18467655.jpg
25306,South Side,En cours,Depuis 2019,30,3,30,Comédie,"Bashir Salahuddin, Diallo Riddle, Sultan Salahuddin","Bashir Salahuddin, Sultan Salahuddin, Kareme Young",U.S.A.,,,,,"Dans le quartier populaire d’Englewood, au sud de Chicago, deux amis, qui viennent d'obtenir leur diplôme universitaire, sont prêts à conquérir le monde. Amenés à cumuler des emplois précaires, parviendront-ils à réaliser leurs rêves d'entrepreneuriat ?",https://fr.web.img5.acsta.net/c_310_420/pictures/19/07/09/14/07/3512914.jpg
17958,Speakerine,Terminée,2018,52,1,6,Drame,,"Marie Gillain, Guillaume De Tonquédec, Christiane Millet",France,3.4,11,3.6,149,"1962, dans les studios de la RTF, la célèbre speakerine Christine Beauval, tantôt adulée, tantôt décriée, est persécutée depuis peu par un mystérieux inconnu. Véritable icône du petit écran jusqu'alors protégée, symbole de l’évolution de la femme dans la société de l'époque, Christine doit faire face à une violence à laquelle elle n’était pas préparée. Entre luttes, trahisons et jeux politiques, rien ne lui sera épargné dans ce monde de la télévision instrumentalisé par le pouvoir.",https://fr.web.img4.acsta.net/c_310_420/pictures/18/03/27/10/47/2417081.jpg
