press_name,series_id,press_rating
La Croix,26180,3.5
Télé 7 Jours,26180,3.5
Téléstar,26180,3.5
Le Parisien,26180,3.0
Télé Z,26180,3.0
Télérama,26180,2.5
Le Parisien,24434,4.0
Le Journal du Geek,24434,3.5
Les Inrockuptibles,24434,3.0
Ecran Large,24434,2.5
Télérama,24434,2.0
Hitfix,18227,5.0
Newsday,18227,5.0
Sioux City Journal,18227,5.0
The A.V. Club,18227,5.0
The Detroit News,18227,5.0
The Wrap,18227,5.0
USA Today,18227,5.0
San Francisco Chronicle,18227,4.0
Slant Magazine,18227,3.0
Variety,20388,5.0
Vulture,20388,5.0
Le Parisien,20388,4.5
Newsday,20388,4.5
Première,20388,4.5
Vanity Fair,20388,4.5
Franceinfo Culture,20388,4.0
Le Figaro Magazine,20388,4.0
The A.V. Club,20388,4.0
The Hollywood Reporter,20388,4.0
indieWIRE,20388,4.0
Ecran Large,20388,3.5
Elle,20388,3.5
L'Express,20388,3.5
Collider,20388,3.0
Huffington Post (FR),20388,3.0
Les Inrockuptibles,20388,3.0
Rolling Stone,20388,3.0
Télérama,20388,3.0
Entertainment weekly,20388,2.0
Elle,22881,4.5
GQ,22881,4.5
L'Obs,22881,4.5
Critictoo,22881,4.0
Ecran Large,22881,4.0
Le Monde,22881,4.0
Les Inrockuptibles,22881,4.0
Ouest France,22881,4.0
Première,22881,4.0
Télérama,22881,4.0
Metro,22881,2.5
Le Figaro,25853,4.0
Télé Câble Sat,25853,4.0
Télé Loisirs,25853,4.0
Télé 7 Jours,25853,3.5
Télé Z,25853,3.5
Télérama,25853,3.0
Le Parisien,24290,5.0
L'Express,24290,4.5
Le Monde,24290,4.5
La Croix,24290,4.0
Le Figaro,24290,4.0
Les Inrockuptibles,24290,4.0
Première,24290,4.0
Libération,24290,3.5
Télérama,24290,3.5
Le Monde,18715,3.5
Télérama,18715,3.5
Brain Damaged,18715,3.0
Télé 2 semaines,18715,3.0
DailyMars,18715,1.0
Variety,25046,3.5
CNN,25046,2.5
Entertainment weekly,25046,2.5
Les Inrockuptibles,25046,2.0
TV Guide,25046,2.0
TVLine,25046,2.0
The Hollywood Reporter,25046,2.0
Le Figaro,26516,4.0
Le Parisien,26516,4.0
Première,26516,4.0
Ciné Télé Revue,26516,3.5
Ecran Large,26516,3.0
GQ,26516,3.0
Télérama,26516,2.5
Le Parisien,22363,5.0
Le Monde,22363,4.5
DailyMars,22363,4.0
L'Express,22363,4.0
L'Humanité,22363,4.0
Le Figaro Magazine,22363,4.0
Télé 2 semaines,22363,4.0
Télé 7 Jours,22363,4.0
Les Inrockuptibles,22363,3.5
Télérama,22363,3.5
Salon.com,27127,4.5
CNN,27127,4.0
Elle,27127,4.0
Le Figaro,27127,4.0
Le Monde,27127,4.0
Le Parisien,27127,4.0
Les Echos,27127,4.0
Los Angeles Times,27127,4.0
Télé Loisirs,27127,4.0
New York Times,27127,3.5
indieWIRE,27127,3.5
The Guardian,27127,3.0
Le Parisien,24749,4.0
Le Figaro,24749,3.5
Télérama,24749,2.5
USA Today,23513,5.0
Washington Post,23513,4.0
Entertainment weekly,23513,3.5
Variety,23513,3.0
Vulture,23513,3.0
indieWIRE,23513,2.0
Collider,24863,4.0
Le Figaro,24863,3.5
Les Inrockuptibles,24863,3.5
Libération,24863,3.5
Rolling Stone,24863,3.5
Télérama,24863,3.0
Los Angeles Times,24863,2.5
TVLine,24863,2.5
Vanity Fair,24863,2.5
La Croix,26106,4.5
Le Figaro,26106,4.5
Première,26106,4.5
Le Parisien,26106,4.0
Les Echos,26106,4.0
Télé Loisirs,26106,4.0
Télérama,26106,4.0
Téléstar,26106,3.5
San Francisco Chronicle,18054,5.0
Newsday,18054,4.5
Brain Damaged,18054,4.0
New York Daily News,18054,4.0
Wall Street Journal,18054,4.0
Télé Loisirs,18054,3.5
Critictoo,18054,3.0
Huffington Post,18054,3.0
Ouest France,18054,3.0
Uncle Barky,18054,3.0
Hitfix,18054,2.5
Variety,18054,2.5
Washington Post,18054,2.0
Paris Match,23279,4.5
Elle,23279,4.0
Le Figaro,23279,4.0
Télé 7 Jours,23279,4.0
20 Minutes,23279,3.5
Le Monde,23279,3.5
Télé Câble Sat,23279,3.5
La Croix,23279,3.0
Le Parisien,23279,3.0
Télérama,23279,3.0
Miami Herald,11873,3.5
San Francisco Chronicle,11873,3.5
The A.V. Club,11873,3.5
TV Guide,11873,3.0
Washington Post,11873,3.0
New York Post,11873,2.5
New York Times,11873,2.5
Newsday,11873,2.5
Variety,11873,2.0
The Hollywood Reporter,11873,0.5
The A.V. Club,22438,4.0
Vulture,22438,4.0
Entertainment weekly,22438,3.5
Rolling Stone,22438,2.5
Slate,22438,2.5
The Hollywood Reporter,22438,2.5
RogerEbert.com,22438,2.0
TVLine,22438,2.0
L'Express,22314,4.0
Première,22314,4.0
Paris Match,22314,3.5
Télérama,22314,3.5
20 Minutes,22314,3.0
Le Parisien,22314,3.0
Ouest France,22314,3.0
Télé Loisirs,22314,2.5
Critictoo,22314,2.0
Ecran Large,22314,1.0
Les Inrockuptibles,22314,1.0
Le Parisien,26006,4.5
Télé 7 Jours,26006,4.5
Le Figaro,26006,4.0
Télé Loisirs,26006,4.0
Télé Z,26006,3.5
Télé Câble Sat,26006,3.0
Télérama,26006,2.5
Vulture,22884,3.5
Entertainment weekly,22884,3.0
USA Today,22884,3.0
Pittsburg Post-Gazette,22884,2.5
The Hollywood Reporter,22884,2.5
New York Times,22884,2.0
Variety,22884,2.0
Newsday,10470,5.0
TV Guide,10470,5.0
Denver Post,10470,4.5
Time,10470,4.5
Los Angeles Times,10470,4.0
New York Times,10470,4.0
The Hollywood Reporter,10470,4.0
Variety,10470,3.5
New York Daily News,10470,3.0
Wall Street Journal,10470,3.0
San Francisco Chronicle,19647,5.0
St. Louis Post-Dispatch,19647,5.0
Los Angeles Times,19647,4.0
Colorado Springs Gazette,19647,3.5
Variety,19647,3.0
indieWIRE,19647,3.0
Boston Herald,19647,2.5
Washington Post,19647,2.5
Brain Damaged,20198,4.5
Le Parisien,20198,4.0
Public,20198,4.0
Les Inrockuptibles,20198,3.5
Première,20198,3.5
Critictoo,20198,3.0
Le Figaro Magazine,20198,3.0
Le Point,20198,3.0
Ouest France,20198,3.0
Vanity Fair,20198,3.0
20 Minutes,20198,2.5
L'Express,20198,2.5
Ecran Large,20198,2.0
Télérama,20198,2.0
aVoir-aLire.com,20198,2.0
Le Monde,20198,1.0
RogerEbert.com,24644,4.5
CNN,24644,4.0
Variety,24644,4.0
Pittsburg Post-Gazette,24644,3.5
TV Guide,24644,3.5
TVLine,24644,3.5
New York Times,24644,3.0
Rolling Stone,24644,3.0
Colorado Springs Gazette,21703,4.0
Variety,21703,4.0
Entertainment weekly,21703,3.5
USA Today,21703,3.5
New York Times,21703,3.0
The Hollywood Reporter,21703,3.0
Los Angeles Times,21703,2.5
Pittsburg Post-Gazette,21703,2.5
indieWIRE,21703,2.5
Boston Globe,21703,2.0
IGN France,18240,5.0
Ecran Large,18240,4.5
Première,18240,4.0
Brain Damaged,18240,3.0
L'Express,18240,3.0
Le Parisien,18240,3.0
Wall Street Journal,25425,4.0
La Voix du Nord,25425,3.0
The Guardian,25425,3.0
Télérama,25425,2.5
20 Minutes,25425,2.0
Le Figaro,25425,2.0
Daily Beast,25425,1.5
RogerEbert.com,24084,4.5
Marie Claire,24084,4.0
Rolling Stone,24084,4.0
The Guardian,24084,3.0
indieWIRE,24084,3.0
Les Inrockuptibles,24084,2.0
Blabla-Séries,17208,4.0
Brain Damaged,17208,4.0
L'Obs,17208,4.0
Les Inrockuptibles,17208,4.0
Libération,17208,4.0
Télé Loisirs,17208,3.5
Télérama,17208,3.5
Critictoo,17208,3.0
Le Monde,17208,2.0
New York Times,24771,4.0
Colorado Springs Gazette,24771,3.5
TV Guide,24771,3.5
USA Today,24771,3.5
Variety,24771,3.0
Hollywood Reporter,24771,2.5
Entertainment weekly,22221,4.5
indieWIRE,22221,4.5
New York Times,22221,4.0
TVLine,22221,4.0
The Hollywood Reporter,22221,4.0
Vulture,22221,4.0
Boston Globe,22221,3.5
Variety,22221,3.5
Washington Post,22221,3.5
Le Figaro,24678,3.5
Première,24678,3.5
RogerEbert.com,24678,3.5
Ecran Large,24678,2.5
indieWIRE,24678,2.5
Télérama,24678,2.0
Le Parisien,29436,4.5
Télérama,29436,4.0
Les Inrockuptibles,29436,3.5
Marianne,29436,3.5
Le Monde,29436,3.0
Télé Loisirs,29436,3.0
Libération,29436,2.5
Le Figaro,29436,1.5
Le Monde,17006,4.0
Séries : le blog !,17006,4.0
Season One,17006,3.5
DailyMars,17006,3.0
L'Humanité,17006,3.0
Télérama,17006,2.5
Los Angeles Times,21237,2.5
Uncle Barky,21237,2.5
Entertainment weekly,21237,2.0
Las Vegas Weekly,21237,2.0
indieWIRE,21237,2.0
Boston Herald,21237,1.5
New York Times,21237,1.5
Pittsburg Post-Gazette,21237,1.0
Variety,21237,0.5
Yahoo TV,21237,0.5
Brain Damaged,10648,4.5
Les Inrockuptibles,10648,4.5
Première,10648,4.5
Le Monde,10648,4.0
Télérama,10648,4.0
Ecran Large,10648,3.5
Metro,10648,2.0
Entertainment weekly,20720,4.0
USA Today,20720,4.0
New York Times,20720,3.5
Collider,20720,3.0
Newsday,20720,3.0
San Francisco Chronicle,20720,2.5
RogerEbert.com,20720,2.0
Variety,20720,2.0
Miami Herald,452,4.0
Boston Globe,452,3.5
San Francisco Chronicle,452,3.5
Pittsburg Post-Gazette,452,2.0
Kansas City Star,452,1.0
Pop Matters,452,1.0
Slate,452,1.0
Newsday,452,0.5
Hitfix,17050,5.0
Kansas City Star,17050,5.0
DailyMars,17050,4.5
Ecran Large,17050,4.5
Metro,17050,4.5
Philadelphia Inquirer,17050,4.5
RogerEbert.com,17050,4.5
Slate,17050,4.5
Variety,17050,4.5
Brain Damaged,17050,4.0
Télé Loisirs,17050,4.0
Télérama,17050,4.0
Washington Post,17050,4.0
Critictoo,17050,3.5
Le Monde,17050,3.5
New York Times,17050,3.5
Première,17050,3.0
Blabla-Séries,17050,2.5
Les Inrockuptibles,17050,2.5
Brain Damaged,19949,4.0
DailyMars,19949,4.0
Ecran Large,19949,4.0
Première,19949,4.0
Critictoo,19949,3.5
Les Inrockuptibles,19949,3.5
Télérama,19949,3.5
20 Minutes,19949,3.0
Variety,28277,3.5
Le Parisien,28277,3.0
Ecran Large,28277,2.5
Le Figaro,23405,4.0
Le Parisien,23405,4.0
Les Inrockuptibles,23405,4.0
TVLine,23405,4.0
Télérama,23405,3.5
Le Point,23405,3.0
Première,23405,2.5
Variety,23405,2.5
GQ,22721,4.0
Brain Damaged,22721,3.5
CNN,22721,3.5
Le Parisien,22721,2.5
Première,22721,2.5
Les Inrockuptibles,22721,2.0
Télérama,22721,1.5
New Yorker,22721,1.0
Première,22515,4.5
Télé Loisirs,22515,4.5
Les Inrockuptibles,22515,4.0
Rolling Stone,22515,3.0
Télérama,22515,3.0
New York Daily News,11112,4.0
New York Times,11112,4.0
The Hollywood Reporter,11112,3.5
Newsday,11112,3.0
The Detroit News,11112,3.0
Wall Street Journal,11112,3.0
Los Angeles Times,11112,2.5
The A.V. Club,11112,2.5
Washington Post,11112,2.5
TV Guide,11112,2.0
Le Figaro,23707,5.0
Le Parisien,23707,5.0
Le Point,23707,5.0
The Hollywood Reporter,23707,5.0
Variety,23707,5.0
Les Inrockuptibles,23707,4.5
Télé Câble Sat,23707,4.5
Boston Herald,23707,4.0
Slant Magazine,23707,4.0
Wall Street Journal,23707,1.5
Hollywood Reporter,25128,3.5
RogerEbert.com,25128,3.5
TV Guide,25128,3.5
USA Today,25128,3.5
Variety,25128,3.5
New York Post,25128,3.0
Pittsburg Post-Gazette,25128,3.0
Première,25007,4.0
Télé Z,25007,4.0
Le Monde,25007,3.5
Télé Câble Sat,25007,3.5
Le Figaro,25007,3.0
Télé 7 Jours,25007,3.0
Télé Loisirs,25007,3.0
Télérama,25007,2.0
Télé Loisirs,9245,4.0
Télérama,9245,4.0
Le Parisien,9245,3.5
Première,9245,3.5
DailyMars,9245,3.0
Le Figaro,9245,3.0
Le Monde,9245,3.0
Les Inrockuptibles,9245,3.0
Metro,9245,2.5
TV Guide,23080,4.0
Variety,23080,4.0
CNN,23080,3.0
TVLine,23080,3.0
The Hollywood Reporter,23080,3.0
Time,23080,2.5
indieWIRE,23080,2.5
Slate,23080,2.0
20 Minutes,23566,4.0
Le Parisien,23566,4.0
Ecran Large,23566,3.5
GQ,23566,3.5
Les Inrockuptibles,23566,3.5
Première,23566,3.0
Télérama,23566,1.0
L'Obs,19610,3.5
La Critiquerie,19610,2.5
Ecran Large,19610,1.0
Chicago Sun-Times,4531,5.0
New York Daily News,4531,5.0
People Weekly,4531,5.0
Philadelphia Inquirer,4531,5.0
San Francisco Chronicle,4531,5.0
TV Guide,4531,5.0
USA Today,4531,5.0
Variety,4531,5.0
Zap2It,4531,5.0
New York Post,4531,4.0
New York Times,4531,4.0
Pittsburg Post-Gazette,4531,4.0
Slant Magazine,4531,4.0
New Yorker,4531,3.0
Le Parisien,20705,4.0
Le Monde,20705,3.5
Télé 7 Jours,20705,3.0
Télé Loisirs,20705,2.5
Washington Post,20590,4.5
Philadelphia Daily News,20590,4.0
Pittsburg Post-Gazette,20590,4.0
The Hollywood Reporter,20590,4.0
indieWIRE,20590,4.0
The A.V. Club,20590,3.5
San Francisco Chronicle,20590,2.5
The Oregonian,18542,5.0
Washington Post,18542,5.0
Colorado Springs Gazette,18542,4.5
20 Minutes,18542,4.0
Collider,18542,4.0
DailyMars,18542,4.0
L'Express,18542,4.0
Las Vegas Weekly,18542,4.0
RogerEbert.com,18542,4.0
Variety,18542,4.0
Paris Match,18542,3.5
Télérama,18542,3.5
USA Today,18542,3.5
Los Angeles Times,18542,3.0
Le Monde,18542,2.5
The Detroit News,18542,2.0
Le Parisien,27265,4.0
Télé 7 Jours,27265,4.0
Télé Loisirs,27265,4.0
Téléstar,27265,3.5
Télé Z,27265,2.5
Télérama,27265,1.5
San Francisco Chronicle,11561,5.0
New York Times,11561,4.5
Télérama,11561,4.5
Vulture,11561,4.5
Les Inrockuptibles,11561,4.0
Libération,11561,4.0
Slate,11561,4.0
Variety,11561,3.5
Hitfix,11461,5.0
RogerEbert.com,11461,5.0
San Jose Mercury News,11461,5.0
Wall Street Journal,11461,5.0
Washington Post,11461,5.0
Le Monde,11461,4.5
Télérama,11461,4.5
Vulture,11461,4.5
20 Minutes,11461,4.0
Brain Damaged,11461,4.0
Critictoo,11461,4.0
DailyMars,11461,4.0
Ecran Large,11461,4.0
L'Obs,11461,4.0
Le Point,11461,4.0
Les Inrockuptibles,11461,4.0
Paris Match,11461,4.0
The Hollywood Reporter,11461,4.0
Time,11461,4.0
Boston Herald,11461,2.5
L'Express,20413,4.5
L'Humanité,20413,4.5
Le Monde,20413,4.0
Première,20413,4.0
20 Minutes,20413,3.5
Les Inrockuptibles,20413,3.5
Télé 2 semaines,20413,3.5
Télé 7 Jours,20413,3.5
Vanity Fair,20413,3.5
Le Point,20413,3.0
RogerEbert.com,22289,5.0
Washington Post,22289,5.0
indieWIRE,22289,5.0
Entertainment weekly,22289,4.5
Pittsburg Post-Gazette,22289,4.5
Rolling Stone,22289,4.5
TV Guide,22289,4.5
The Hollywood Reporter,22289,4.5
USA Today,22289,3.5
Les Inrockuptibles,22289,3.0
Variety,22289,2.5
Ouest France,22289,2.0
Le Figaro,25725,4.5
Le Parisien,25725,4.5
Les Echos,25725,4.5
20 Minutes,25725,4.0
Le Monde,25725,4.0
Les Inrockuptibles,25725,4.0
Première,25725,4.0
Vanity Fair,25725,4.0
TéléCinéObs,25725,3.5
New York Times,17130,4.0
Variety,17130,4.0
The Wrap,17130,3.0
Entertainment weekly,17130,2.0
Pittsburg Post-Gazette,17130,2.0
The Hollywood Reporter,17130,1.0
Vanity Fair,10841,5.0
Entertainment weekly,10841,3.5
People Weekly,10841,3.5
The Wrap,10841,3.5
Philadelphia Inquirer,10841,3.0
The Hollywood Reporter,10841,2.5
Variety,10841,2.5
Time,10841,1.5
Vulture,10841,1.5
Washington Post,10841,1.5
Uncle Barky,10841,1.0
Vulture,25348,4.5
The A.V. Club,25348,4.0
The Hollywood Reporter,25348,4.0
Première,25348,3.5
indieWIRE,25348,3.5
Washington Post,25348,2.5
DailyMars,21618,4.0
Les Inrockuptibles,21618,4.0
Le Figaro Magazine,21618,3.5
Critictoo,21618,3.0
Télérama,21618,3.0
Boston Globe,11939,5.0
Pittsburg Post-Gazette,11939,5.0
Los Angeles Times,11939,4.5
TV Guide,11939,4.5
The A.V. Club,11939,4.5
Denver Post,11939,4.0
Slate,11939,4.0
Time,11939,4.0
Washington Post,11939,4.0
Philadelphia Daily News,11939,3.5
DailyMars,18215,4.0
Le Monde,18215,4.0
Télérama,18215,4.0
Brain Damaged,18215,3.5
Critictoo,18215,3.0
Paris Match,18215,3.0
Télé Loisirs,18215,3.0
Le Parisien,22848,4.0
The Wrap,22848,4.0
Première,22848,3.0
Télérama,22848,2.5
Libération,22848,2.0
The Hollywood Reporter,22848,2.0
Salon.com,23925,4.5
Ecran Large,23925,4.0
The Guardian,23925,4.0
CNN,23925,3.0
Le Monde,23925,2.0
Les Inrockuptibles,23925,2.0
Télérama,23925,2.0
Vulture,23925,1.0
Boston Herald,21935,5.0
Le Parisien,21935,5.0
Vulture,21935,5.0
Wall Street Journal,21935,5.0
Brain Damaged,21935,4.5
Entertainment weekly,21935,4.5
Franceinfo Culture,21935,4.5
Rolling Stone,21935,4.5
Télé 7 Jours,21935,4.5
Le Figaro Magazine,21935,4.0
Le Monde,21935,4.0
Première,21935,4.0
USA Today,21935,4.0
Variety,21935,4.0
Télérama,21935,3.5
L'Express,21935,3.0
indieWIRE,21935,3.0
Les Inrockuptibles,21935,2.5
Los Angeles Times,11787,4.0
The Hollywood Reporter,11787,4.0
Vulture,11787,4.0
Boston Globe,11787,3.5
New York Daily News,11787,3.0
Time,11787,3.0
TV Guide,11787,2.5
Washington Post,11787,2.5
Boston Globe,8101,5.0
Boston Herald,8101,5.0
Entertainment weekly,8101,5.0
Los Angeles Times,8101,5.0
New York Post,8101,5.0
New York Times,8101,5.0
Philadelphia Daily News,8101,5.0
The Hollywood Reporter,8101,5.0
Slant Magazine,8101,4.0
USA Today,8101,0.5
RogerEbert.com,22935,5.0
TVLine,22935,4.0
indieWIRE,22935,4.0
Vulture,22935,3.5
Los Angeles Times,22935,3.0
Salon.com,22935,3.0
Time,22935,3.0
Rolling Stone,22935,2.5
Vanity Fair,22935,2.5
Boston Globe,22935,2.0
Washington Post,22935,2.0
Variety,22935,1.5
Entertainment weekly,22935,0.5
The Hollywood Reporter,22935,0.5
Collider,22150,5.0
Variety,22150,5.0
Washington Post,22150,5.0
Première,22512,4.0
Télé Loisirs,22512,4.0
L'Express,22512,3.0
Ecran Large,22512,2.5
Le Monde,22512,2.5
Le Figaro Magazine,22512,2.0
L'Obs,22512,1.5
Vanity Fair,22512,1.5
DailyMars,22512,1.0
Télérama,22512,1.0
Elle,25284,4.5
Télé Loisirs,25284,4.5
Le Figaro,25284,4.0
Le Monde,25284,4.0
Les Inrockuptibles,25284,4.0
Première,25284,3.5
Télérama,25284,3.5
The Guardian,25284,3.0
New York Times,25284,2.5
Vulture,25284,2.5
Cosmopolitan,23555,3.0
Télérama,23555,2.0
Les Inrockuptibles,23555,0.5
Télé Z,25075,3.5
Télé Câble Sat,25075,3.0
Télé Loisirs,25075,3.0
Télérama,25075,2.5
Téléstar,25075,2.5
Entertainment weekly,11103,4.0
The Detroit News,11103,4.0
Los Angeles Times,11103,3.0
Pittsburg Post-Gazette,11103,3.0
St. Louis Post-Dispatch,11103,3.0
Hitfix,11103,2.0
Kansas City Star,11103,2.0
Variety,11103,2.0
Vulture,11103,2.0
Huffington Post,11103,1.0
Le Parisien,28862,4.5
Télé 7 Jours,28862,4.0
Télé Z,28862,4.0
Télérama,28862,4.0
Le Dauphiné Libéré,28862,3.5
Le Figaro,28862,3.5
Télé Câble Sat,28862,3.5
Télé Loisirs,28862,3.0
La Voix du Nord,25147,3.0
Première,25147,3.0
Le Figaro,25147,2.5
Le Parisien,25147,2.5
Ecran Large,25147,2.0
Le Journal du Geek,25147,2.0
The A.V. Club,25147,2.0
Le Monde,25147,1.0
Les Inrockuptibles,25147,1.0
Télérama,25147,1.0
DailyMars,16863,2.0
Télé 7 Jours,16863,1.5
Télérama,16863,1.5
Collider,24672,4.0
Le Parisien,24672,3.5
The A.V. Club,24672,3.5
indieWIRE,24672,3.5
Entertainment weekly,24672,3.0
Variety,24672,2.5
Hollywood Reporter,24672,2.0
Rolling Stone,24672,2.0
Time,24672,1.5
TV Guide,24672,1.0
Entertainment weekly,245,5.0
Newsday,245,5.0
Philadelphia Inquirer,245,5.0
Boston Globe,245,4.5
New York Times,245,4.5
Philadelphia Daily News,245,4.5
Variety,245,4.5
USA Today,245,4.0
Miami Herald,245,3.5
St. Louis Post-Dispatch,245,3.5
People Weekly,245,2.5
Pittsburg Post-Gazette,245,2.5
Entertainment weekly,16965,4.0
Hitfix,16965,4.0
New York Daily News,16965,4.0
Newsday,16965,4.0
Variety,16965,4.0
San Francisco Chronicle,16965,3.5
USA Today,16965,3.5
New York Times,16965,3.0
Pittsburg Post-Gazette,16965,3.0
Entertainment weekly,10552,4.0
TV Guide,10552,4.0
The Hollywood Reporter,10552,4.0
USA Today,10552,4.0
New York Post,10552,3.0
New York Times,10552,3.0
Philadelphia Daily News,10552,3.0
Pop Matters,10552,3.0
Uncle Barky,10552,3.0
Huffington Post,10552,2.0
Chicago Sun-Times,7229,5.0
Entertainment weekly,7229,5.0
San Francisco Chronicle,7229,5.0
New York Post,7229,4.0
San Jose Mercury News,7229,4.0
Time,7229,4.0
Boston Herald,7229,3.0
New York Times,7229,3.0
Brain Damaged,18416,4.0
Télérama,18416,4.0
Télé Loisirs,18416,3.5
Huffington Post,18416,3.0
Paris Match,18416,3.0
Le Monde,23864,4.5
Le Point,23864,4.5
Première,23864,4.5
Télé Loisirs,23864,4.5
Brain Damaged,23864,4.0
L'Express,23864,4.0
Les Inrockuptibles,23864,3.5
Télérama,23864,3.5
Entertainment weekly,25529,3.5
Le Parisien,25529,3.5
Le Monde,25529,3.0
Télérama,25529,2.5
Entertainment weekly,4139,5.0
Los Angeles Times,4139,5.0
USA Today,4139,5.0
Variety,4139,5.0
Washington Post,4139,5.0
The Chicago Tribune,4139,4.0
Boston Globe,4139,1.5
Le Parisien,25631,4.0
Télé Câble Sat,25631,4.0
Télé Loisirs,25631,4.0
Télé Z,25631,4.0
Télérama,25631,4.0
Les Inrockuptibles,25631,3.0
Télé 7 Jours,25631,3.0
Le Monde,25631,2.0
The A.V. Club,23751,5.0
Slant Magazine,23751,4.5
Collider,23751,4.0
RogerEbert.com,23751,4.0
San Francisco Chronicle,23751,4.0
Variety,23751,4.0
indieWIRE,23751,4.0
CNN,23751,3.5
Ecran Large,23751,3.5
Première,23751,3.5
Rolling Stone,23751,3.5
TV Guide,23751,3.5
Les Inrockuptibles,23751,3.0
The Independent,23751,3.0
Vulture,23751,3.0
Hollywood Reporter,23751,2.5
Daily Beast,25066,4.0
Télé Loisirs,25066,4.0
Brain Damaged,25066,3.5
Chicago Sun-Times,25066,3.5
LCI,25066,3.5
Le Parisien,25066,3.5
TV Guide,25066,3.5
TVLine,25066,3.5
Rolling Stone,25066,3.0
Slant Magazine,25066,3.0
The Guardian,25066,3.0
Le Monde,25066,2.5
Variety,25066,2.5
Les Inrockuptibles,25066,2.0
The Hollywood Reporter,25066,0.5
Ecran Large,18040,2.5
L'Express,18040,2.0
Le Figaro,18040,2.0
Paris Match,18040,2.0
Télé Loisirs,18040,2.0
20 Minutes,18040,1.5
Les Inrockuptibles,18040,1.5
Ouest France,18040,1.5
Le Monde,18040,1.0
Télérama,18040,1.0
Le Monde,25369,4.0
Marianne,25369,4.0
Première,25369,4.0
Vanity Fair,25369,4.0
Le Parisien,25369,3.5
Télé Câble Sat,25369,3.5
Télé Loisirs,25369,3.5
Télé Z,25369,3.5
Les Inrockuptibles,25369,3.0
Libération,25369,3.0
TéléCinéObs,25369,2.5
The Hollywood Reporter,24480,4.0
Première,24480,3.5
Variety,24480,3.5
indieWIRE,24480,3.5
Ecran Large,24480,3.0
Les Echos,24480,3.0
Télérama,24480,2.5
Les Inrockuptibles,20483,3.0
Le Journal du Geek,24351,4.5
Le Parisien,24351,4.0
Première,24351,3.5
Ecran Large,24351,2.5
Le Figaro,24796,4.5
Le Parisien,24796,4.5
New York Times,24796,4.5
indieWIRE,24796,4.5
Hollywood Reporter,24796,4.0
Les Inrockuptibles,24796,4.0
Time,24796,4.0
Collider,24227,3.0
The A.V. Club,24227,3.0
The Independent,24227,3.0
Wall Street Journal,24227,3.0
The Hollywood Reporter,24227,2.0
20 Minutes,28273,4.0
Le Monde,28273,3.5
RogerEbert.com,28273,3.5
Ecran Large,28273,3.0
Première,28273,3.0
Télérama,28273,2.0
Le Parisien,18147,4.0
San Francisco Chronicle,18147,4.0
St. Louis Post-Dispatch,18147,4.0
USA Today,18147,4.0
Wall Street Journal,18147,4.0
Washington Post,18147,4.0
Huffington Post,18147,3.5
L'Obs,18147,3.5
20 Minutes,18147,3.0
DailyMars,18147,3.0
Le Monde,18147,3.0
New York Times,18147,3.0
Newsday,18147,3.0
Télé Loisirs,18147,3.0
Télérama,18147,3.0
Variety,18147,2.5
Collider,22644,4.0
Ecran Large,22644,4.0
TV Guide,22644,4.0
The Independent,22644,4.0
Washington Post,22644,3.5
The Hollywood Reporter,22644,2.5
Les Echos,22644,2.0
New York Times,22644,2.0
Chicago Sun-Times,22644,1.5
Pittsburg Post-Gazette,19713,4.0
Vulture,19713,4.0
Washington Post,19713,4.0
Hitfix,19713,3.5
New York Times,19713,3.5
Newsday,19713,3.5
The Hollywood Reporter,19713,3.5
St. Louis Post-Dispatch,19713,3.0
We Got This Covered,19713,3.0
The A.V. Club,19713,2.5
The Salt Lake Tribune,19713,2.5
Collider,19713,2.0
Boston Globe,19713,1.0
Miami Herald,68,4.5
Philadelphia Inquirer,68,4.5
Boston Globe,68,4.0
Entertainment weekly,68,4.0
Newsday,68,4.0
Salon.com,68,4.0
Variety,68,3.5
New York Daily News,68,3.0
New York Times,68,3.0
The Hollywood Reporter,68,2.0
Critictoo,23474,4.5
Télé Loisirs,23474,4.5
20 Minutes,23474,4.0
Télé 7 Jours,23474,4.0
Le Monde,23474,3.5
Télérama,23474,3.0
Les Inrockuptibles,23474,2.0
indieWIRE,23474,2.0
TVLine,23474,1.5
20 Minutes,26769,4.0
Le Parisien,26769,4.0
Première,26769,3.5
Télérama,26769,3.5
La Voix du Nord,26769,3.0
Entertainment weekly,11450,5.0
Newsday,11450,4.5
The Hollywood Reporter,11450,4.5
Pittsburg Post-Gazette,11450,4.0
TV Guide,11450,4.0
Huffington Post,11450,3.5
Los Angeles Times,11450,3.5
New York Times,11450,3.5
Washington Post,11450,3.5
Variety,11450,2.0
Le Figaro,26101,4.5
Télé 7 Jours,26101,4.0
La Voix du Nord,26101,3.5
Télé Loisirs,26101,3.5
Télé Z,26101,3.5
Téléstar,26101,3.5
Télé Câble Sat,26101,2.5
Télérama,26101,1.0
Chicago Sun-Times,23639,4.5
Hollywood Reporter,23639,4.5
Première,23639,4.5
Vulture,23639,4.5
indieWIRE,23639,4.5
Le Monde,23639,4.0
Libération,23639,4.0
New York Times,23639,4.0
TV Guide,23639,4.0
Le Parisien,24225,3.0
Ecran Large,24225,2.5
The Guardian,24225,1.0
Télérama,24225,1.0
Première,24225,0.5
Libération,24861,4.0
Variety,24861,3.5
Le Monde,24861,3.0
Les Inrockuptibles,24861,3.0
